epoch,loss,accuracy,time
1,0.9910655966997146,0.53625,62.50739908218384
2,0.8813334889411927,0.5845,46.821812868118286
3,0.8193121829628944,0.6185,45.374746799468994
4,0.7717172096371651,0.644875,48.82137751579285
5,0.7409628416895866,0.657875,48.911399602890015
6,0.6899843359589577,0.687125,49.91808223724365
7,0.644606555044651,0.714875,49.506826877593994
8,0.6259544282257556,0.73125,51.10524940490723
9,0.6008580132126808,0.745,53.0122766494751
10,0.5479386255145073,0.769625,50.8014395236969
11,0.5278121201694012,0.780875,49.928300857543945
12,0.50510091355443,0.78875,49.202298402786255
13,0.5463717161417008,0.75875,51.63903832435608
14,0.5517580232918262,0.755875,51.29503631591797
15,0.46410371936857703,0.8015,53.098965644836426
16,0.39587097623944284,0.836875,50.989723443984985
17,0.33824674174934627,0.8685,49.73287630081177
18,0.293583055563271,0.88675,52.294071674346924
19,0.2520918015874922,0.906625,48.949605226516724
20,0.3126376297622919,0.879125,51.73453092575073
21,0.24173126515373589,0.90675,52.167131185531616
22,0.2479561359845102,0.913125,49.72307562828064
23,0.20398859664797783,0.9245,52.148247480392456
24,0.2657437648708001,0.8985,50.96671772003174
25,0.2527959120091982,0.90475,51.42701244354248
26,0.21049587366078049,0.925625,50.13910222053528
27,0.216356437753886,0.926625,55.249308347702026
28,0.13079075061529874,0.95725,48.888392210006714
29,0.11086708424892276,0.965,49.52068066596985
30,0.19722863131947815,0.937375,53.67568325996399
31,0.17991904931177852,0.9375,48.758474349975586
32,0.16235107570746912,0.94425,51.607187032699585
33,0.04513351679081097,0.98825,50.76323366165161
34,0.09767554477485828,0.969625,52.070802211761475
35,0.12798199392552487,0.95725,49.66893291473389
36,0.1860332229337655,0.92675,51.43682408332825
37,0.0594207745580934,0.981875,53.707374572753906
38,0.03491432639304549,0.990625,49.26964235305786
39,0.1095314413063461,0.969,51.92476296424866
40,0.2369132156773703,0.908625,34.66772484779358
41,0.06176056096318643,0.980875,33.729148626327515
42,0.06716175716812722,0.98,34.53031063079834
43,0.01646414879715303,0.995125,36.677536487579346
44,0.01779085838556057,0.994375,33.95538902282715
45,0.024928232570993716,0.9925,34.87564182281494
46,0.05687328097757563,0.98875,35.17997193336487
47,0.04248523674916942,0.9855,33.275474309921265
48,0.18526489982299973,0.952,36.00261998176575
49,0.020421766539628152,0.995625,34.774733781814575
50,0.00765165277075721,0.998375,33.59762716293335
51,0.005722672942996724,0.9985,34.33718013763428
52,0.004807164552359609,0.998625,34.2167751789093
53,0.0042461652261335985,0.998875,34.086997747421265
54,0.0038390184764648437,0.999125,36.213724851608276
55,0.0036262841416537413,0.99925,35.42879295349121
56,0.003635618835469359,0.999125,32.72093939781189
57,0.003522524788386363,0.999125,33.83527898788452
58,0.003154024674950051,0.99925,36.21633839607239
59,0.0029067439251521136,0.99925,34.15351986885071
60,0.002834148406938766,0.999375,38.03324007987976
61,0.0027079268973466243,0.999375,36.46389579772949
62,0.002570090447901748,0.9995,35.53350591659546
63,0.0027026552364768576,0.9995,38.13363265991211
64,0.004195265218426357,0.998875,34.77120399475098
65,0.004313818913007708,0.998625,35.595649003982544
66,0.1334309047557763,0.963875,38.1742627620697
67,0.08960162797178782,0.977875,34.40708923339844
68,0.1396327240394894,0.960875,36.41617441177368
69,0.048091212136292597,0.986375,38.77505350112915
70,0.012937750302109634,0.996875,36.3068745136261
71,0.004235296769824344,0.9995,35.9651198387146
72,0.0037231925996238716,0.99925,38.835970401763916
73,0.0030615506627582364,0.999625,36.80409049987793
74,0.002742676634239615,0.9995,35.17512512207031
75,0.002468797511624871,0.99975,37.74259352684021
76,0.002470967102912255,0.999625,37.2136127948761
77,0.0025471455562801567,0.9995,35.76881766319275
78,0.002219327241567953,0.999625,39.11315369606018
79,0.002041350063758728,0.99975,37.185638666152954
80,0.0019648110336711396,0.99975,35.23663592338562
81,0.0020190267857105935,0.9995,38.34872245788574
82,0.0036406067091847944,0.99875,37.431058168411255
83,0.0021269175817797076,0.999625,33.86545205116272
84,0.001925692146932306,0.99975,36.75064754486084
85,0.0017433784196109628,0.99975,36.57006025314331
86,0.0016739631927694062,0.99975,37.92702770233154
87,0.001620259237852224,0.99975,37.21630525588989
88,0.0015818261179965703,0.99975,36.108638048172
89,0.0015415280213146615,0.99975,35.55388379096985
90,0.0015295706601027633,0.99975,37.149430990219116
91,0.001509077131493541,0.999625,36.690181493759155
92,0.001510693312558942,0.99975,35.5877423286438
93,0.001428387739633763,0.99975,39.31560444831848
94,0.0014018549244801761,0.99975,33.25839185714722
95,0.0013844281436613528,0.99975,32.666342973709106
96,0.0014437624744632557,0.99975,35.50352334976196
97,0.001425069662736405,0.999625,33.215070962905884
98,0.0013562438289409329,0.99975,34.238728523254395
99,0.001314743364273454,0.99975,37.68157458305359
100,0.0013371564407261758,0.99975,33.69664931297302
